AAPL (APPLE INC),483.5696,+0.1596,
Oct 04 2013 @ 16:14 ET,Bid,483.55,Ask,483.57,Size,1x11,Vol,8802537,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
13 Oct 465.00 (AAPL1319J465-A),20.25,-2.40,21.75,22.10,32,3778,13 Oct 465.00 (AAPL1319V465-A),3.25,-0.60,3.15,3.25,103,5170,
13 Oct 465.00 (AAPL1319J465-B),22.17,0.0,21.65,22.10,0,3778,13 Oct 465.00 (AAPL1319V465-B),3.25,-0.95,3.15,3.30,11,5170,
13 Oct 465.00 (AAPL1319J465-E),21.25,-0.84,21.70,22.10,72,3778,13 Oct 465.00 (AAPL1319V465-E),3.25,-0.60,3.15,3.30,72,5170,
13 Oct 465.00 (AAPL1319J465-I),22.45,0.0,21.70,22.10,0,3778,13 Oct 465.00 (AAPL1319V465-I),3.25,-0.55,3.10,3.25,29,5170,
13 Oct 465.00 (AAPL1319J465-J),27.20,0.0,21.75,22.10,0,3778,13 Oct 465.00 (AAPL1319V465-J),3.63,-1.37,2.89,3.70,3,5170,
13 Oct 465.00 (AAPL1319J465-O),21.50,-0.10,21.70,22.10,33,3778,13 Oct 465.00 (AAPL1319V465-O),3.25,-0.65,3.15,3.25,45,5170,
13 Oct 465.00 (AAPL1319J465-P),20.40,-8.90,21.70,22.10,5,3778,13 Oct 465.00 (AAPL1319V465-P),3.25,-0.50,3.15,3.25,475,5170,
13 Oct 465.00 (AAPL1319J465-S),20.20,-2.55,21.70,22.10,11,3778,13 Oct 465.00 (AAPL1319V465-S),3.25,-0.60,3.15,3.25,61,5170,
13 Oct 465.00 (AAPL1319J465-X),20.20,-0.65,21.70,22.10,14,3778,13 Oct 465.00 (AAPL1319V465-X),3.25,-0.76,3.15,3.25,41,5170,
13 Oct 465.00 (AAPL1319J465-Y),19.45,-2.45,21.70,22.10,1,3778,13 Oct 465.00 (AAPL1319V465-Y),4.25,+0.50,3.15,3.25,10,5170,
13 Oct 465.00 (AAPL71319J465),21.00,-0.96,21.35,22.20,6,562,13 Oct 465.00 (AAPL71319V465),4.00,-0.30,3.10,3.30,41,619,
13 Oct 465.00 (AAPL71319J465-4),19.45,0.0,21.35,22.20,0,562,13 Oct 465.00 (AAPL71319V465-4),4.40,-2.80,3.10,3.30,11,619,
13 Oct 465.00 (AAPL71319J465-8),20.25,-1.71,21.35,22.20,4,562,13 Oct 465.00 (AAPL71319V465-8),6.62,0.0,3.10,3.30,0,619,
13 Oct 465.00 (AAPL71319J465-A),23.00,0.0,21.35,22.20,0,562,13 Oct 465.00 (AAPL71319V465-A),4.30,+1.70,3.10,3.30,3,619,
13 Oct 465.00 (AAPL71319J465-B),25.71,0.0,21.35,22.25,0,562,13 Oct 465.00 (AAPL71319V465-B),4.23,+0.32,3.10,3.35,22,619,
13 Oct 465.00 (AAPL71319J465-E),22.64,0.0,21.35,22.20,0,562,13 Oct 465.00 (AAPL71319V465-E),3.80,0.0,3.10,3.30,0,619,
13 Oct 465.00 (AAPL71319J465-I),15.50,0.0,21.35,22.25,0,562,13 Oct 465.00 (AAPL71319V465-I),18.50,0.0,3.10,3.45,0,619,
13 Oct 465.00 (AAPL71319J465-J),0.0,0.0,0.0,0.0,0,0,13 Oct 465.00 (AAPL71319V465-J),0.0,0.0,0.0,0.0,0,0,
13 Oct 465.00 (AAPL71319J465-O),24.00,0.0,21.35,22.25,0,562,13 Oct 465.00 (AAPL71319V465-O),4.05,0.0,3.10,3.45,0,619,
13 Oct 465.00 (AAPL71319J465-P),21.00,-12.05,21.35,22.20,2,562,13 Oct 465.00 (AAPL71319V465-P),4.30,0.0,3.10,3.30,0,619,
13 Oct 465.00 (AAPL71319J465-S),20.00,0.0,21.35,22.20,0,562,13 Oct 465.00 (AAPL71319V465-S),4.00,-0.30,3.10,3.30,5,619,
13 Oct 465.00 (AAPL71319J465-X),22.65,0.0,21.35,22.20,0,562,13 Oct 465.00 (AAPL71319V465-X),5.85,0.0,3.10,3.30,0,619,
13 Oct 465.00 (AAPL71319J465-Y),31.20,0.0,21.35,22.20,0,562,13 Oct 465.00 (AAPL71319V465-Y),2.66,0.0,3.10,3.30,0,619,
13 Oct 470.00 (AAPL1319J470),18.05,-0.75,18.00,18.30,641,8781,13 Oct 470.00 (AAPL1319V470),4.45,-0.76,4.40,4.50,798,9473,
13 Oct 470.00 (AAPL1319J470-4),16.75,-2.25,18.00,18.30,11,8781,13 Oct 470.00 (AAPL1319V470-4),4.90,0.0,4.40,4.55,0,9473,
13 Oct 470.00 (AAPL1319J470-8),17.98,-0.55,18.00,18.30,139,8781,13 Oct 470.00 (AAPL1319V470-8),4.45,-0.76,4.40,4.55,153,9473,
13 Oct 470.00 (AAPL1319J470-A),18.05,-0.70,18.00,18.30,96,8781,13 Oct 470.00 (AAPL1319V470-A),4.50,-0.75,4.40,4.50,91,9473,
13 Oct 470.00 (AAPL1319J470-B),16.29,-2.34,17.95,18.35,15,8781,13 Oct 470.00 (AAPL1319V470-B),5.45,+0.35,4.40,4.55,6,9473,
13 Oct 470.00 (AAPL1319J470-E),17.35,-1.40,18.00,18.30,83,8781,13 Oct 470.00 (AAPL1319V470-E),4.80,-0.40,4.40,4.55,125,9473,
13 Oct 470.00 (AAPL1319J470-I),17.40,-1.35,18.00,18.30,97,8781,13 Oct 470.00 (AAPL1319V470-I),4.50,-0.75,4.35,4.55,168,9473,
13 Oct 470.00 (AAPL1319J470-J),24.00,0.0,18.00,18.30,0,8781,13 Oct 470.00 (AAPL1319V470-J),5.60,+1.15,4.20,4.90,5,9473,
13 Oct 470.00 (AAPL1319J470-O),17.50,-1.30,18.00,18.40,111,8781,13 Oct 470.00 (AAPL1319V470-O),4.50,-0.80,4.40,4.45,173,9473,
13 Oct 470.00 (AAPL1319J470-P),16.70,-2.05,18.00,18.30,14,8781,13 Oct 470.00 (AAPL1319V470-P),4.55,-0.75,4.40,4.50,25,9473,
13 Oct 470.00 (AAPL1319J470-S),17.60,-1.20,18.00,18.30,31,8781,13 Oct 470.00 (AAPL1319V470-S),4.80,-0.35,4.40,4.55,23,9473,
13 Oct 470.00 (AAPL1319J470-X),16.90,-2.00,18.00,18.30,34,8781,13 Oct 470.00 (AAPL1319V470-X),4.57,-0.50,4.40,4.50,28,9473,
13 Oct 470.00 (AAPL1319J470-Y),16.70,-2.05,18.00,18.30,10,8781,13 Oct 470.00 (AAPL1319V470-Y),5.69,+0.60,4.40,4.50,1,9473,
13 Oct 470.00 (AAPL71319J470),15.95,-3.05,17.80,18.45,2,1043,13 Oct 470.00 (AAPL71319V470),4.77,-0.08,4.35,4.55,36,621,
13 Oct 470.00 (AAPL71319J470-4),24.55,0.0,17.80,18.45,0,1043,13 Oct 470.00 (AAPL71319V470-4),5.35,+0.50,4.35,4.55,7,621,
13 Oct 470.00 (AAPL71319J470-8),19.97,0.0,17.80,18.45,0,1043,13 Oct 470.00 (AAPL71319V470-8),4.77,-0.07,4.35,4.55,5,621,
13 Oct 470.00 (AAPL71319J470-A),20.30,0.0,17.80,18.45,0,1043,13 Oct 470.00 (AAPL71319V470-A),9.40,0.0,4.35,4.55,0,621,
13 Oct 470.00 (AAPL71319J470-B),29.19,0.0,17.80,18.50,0,1043,13 Oct 470.00 (AAPL71319V470-B),3.98,0.0,4.35,4.55,0,621,
13 Oct 470.00 (AAPL71319J470-E),15.95,-1.02,17.80,18.45,2,1043,13 Oct 470.00 (AAPL71319V470-E),4.94,-0.97,4.35,4.55,15,621,
13 Oct 470.00 (AAPL71319J470-I),16.60,0.0,17.80,18.45,0,1043,13 Oct 470.00 (AAPL71319V470-I),20.85,0.0,4.35,4.70,0,621,
13 Oct 470.00 (AAPL71319J470-J),0.0,0.0,0.0,0.0,0,0,13 Oct 470.00 (AAPL71319V470-J),0.0,0.0,0.0,0.0,0,0,
13 Oct 470.00 (AAPL71319J470-O),22.00,0.0,17.80,18.45,0,1043,13 Oct 470.00 (AAPL71319V470-O),5.70,+0.85,4.40,4.70,1,621,
13 Oct 470.00 (AAPL71319J470-P),23.50,0.0,17.80,18.45,0,1043,13 Oct 470.00 (AAPL71319V470-P),5.85,-1.15,4.35,4.55,1,621,
13 Oct 470.00 (AAPL71319J470-S),19.00,0.0,17.80,18.45,0,1043,13 Oct 470.00 (AAPL71319V470-S),5.35,+0.75,4.35,4.55,6,621,
13 Oct 470.00 (AAPL71319J470-X),22.15,0.0,17.80,18.45,0,1043,13 Oct 470.00 (AAPL71319V470-X),4.69,0.0,4.35,4.55,0,621,
13 Oct 470.00 (AAPL71319J470-Y),29.25,0.0,17.80,18.45,0,1043,13 Oct 470.00 (AAPL71319V470-Y),4.59,-3.22,4.35,4.60,1,621,
13 Oct 475.00 (AAPL1319J475),14.25,-1.25,14.65,14.90,630,5903,13 Oct 475.00 (AAPL1319V475),6.04,-0.97,6.05,6.15,1036,6523,
13 Oct 475.00 (AAPL1319J475-4),14.40,-1.10,14.65,14.90,8,5903,13 Oct 475.00 (AAPL1319V475-4),7.20,+0.55,6.00,6.15,11,6523,
13 Oct 475.00 (AAPL1319J475-8),14.07,-1.34,14.65,14.90,138,5903,13 Oct 475.00 (AAPL1319V475-8),6.04,-0.97,6.00,6.15,135,6523,
13 Oct 475.00 (AAPL1319J475-A),14.75,-0.40,14.65,14.90,65,5903,13 Oct 475.00 (AAPL1319V475-A),6.50,-0.45,6.00,6.15,123,6523,
13 Oct 475.00 (AAPL1319J475-B),13.31,-2.08,14.55,14.90,17,5903,13 Oct 475.00 (AAPL1319V475-B),8.30,+1.15,6.00,6.15,22,6523,
13 Oct 475.00 (AAPL1319J475-E),14.15,-0.98,14.65,14.90,187,5903,13 Oct 475.00 (AAPL1319V475-E),6.05,-0.75,6.00,6.15,326,6523,
13 Oct 475.00 (AAPL1319J475-I),14.25,-1.00,14.65,14.95,48,5903,13 Oct 475.00 (AAPL1319V475-I),6.25,-0.80,6.00,6.15,25,6523,
13 Oct 475.00 (AAPL1319J475-J),17.40,0.0,14.65,14.90,0,5903,13 Oct 475.00 (AAPL1319V475-J),7.60,+0.15,5.80,6.15,9,6523,
13 Oct 475.00 (AAPL1319J475-O),13.85,-1.65,14.65,14.90,49,5903,13 Oct 475.00 (AAPL1319V475-O),6.00,-1.00,6.00,6.15,207,6523,
13 Oct 475.00 (AAPL1319J475-P),14.05,-1.50,14.65,14.90,27,5903,13 Oct 475.00 (AAPL1319V475-P),7.25,+0.30,6.05,6.15,64,6523,
13 Oct 475.00 (AAPL1319J475-S),14.10,-1.30,14.65,14.90,31,5903,13 Oct 475.00 (AAPL1319V475-S),6.50,-1.00,6.00,6.20,30,6523,
13 Oct 475.00 (AAPL1319J475-X),14.05,-1.30,14.65,14.90,58,5903,13 Oct 475.00 (AAPL1319V475-X),6.53,-0.47,6.00,6.15,66,6523,
13 Oct 475.00 (AAPL1319J475-Y),13.76,-2.09,14.65,14.90,2,5903,13 Oct 475.00 (AAPL1319V475-Y),7.55,+0.70,6.00,6.15,18,6523,
13 Oct 475.00 (AAPL71319J475),13.86,-4.44,14.50,14.95,7,744,13 Oct 475.00 (AAPL71319V475),6.70,-0.05,5.95,6.20,71,624,
13 Oct 475.00 (AAPL71319J475-4),18.30,0.0,14.50,14.95,0,744,13 Oct 475.00 (AAPL71319V475-4),6.70,-0.05,5.95,6.20,2,624,
13 Oct 475.00 (AAPL71319J475-8),13.86,-4.54,14.50,14.95,5,744,13 Oct 475.00 (AAPL71319V475-8),5.96,0.0,5.95,6.20,0,624,
13 Oct 475.00 (AAPL71319J475-A),20.70,0.0,14.50,14.95,0,744,13 Oct 475.00 (AAPL71319V475-A),5.20,0.0,5.95,6.20,0,624,
13 Oct 475.00 (AAPL71319J475-B),17.20,0.0,14.50,15.00,0,744,13 Oct 475.00 (AAPL71319V475-B),6.97,0.0,6.00,6.25,0,624,
13 Oct 475.00 (AAPL71319J475-E),14.14,-7.03,14.50,14.95,2,744,13 Oct 475.00 (AAPL71319V475-E),6.85,0.0,5.95,6.20,0,624,
13 Oct 475.00 (AAPL71319J475-I),12.00,0.0,14.50,15.05,0,744,13 Oct 475.00 (AAPL71319V475-I),8.80,0.0,5.95,6.25,0,624,
13 Oct 475.00 (AAPL71319J475-J),0.0,0.0,0.0,0.0,0,0,13 Oct 475.00 (AAPL71319V475-J),0.0,0.0,0.0,0.0,0,0,
13 Oct 475.00 (AAPL71319J475-O),16.73,0.0,14.50,15.05,0,744,13 Oct 475.00 (AAPL71319V475-O),6.25,0.0,5.95,6.30,0,624,
13 Oct 475.00 (AAPL71319J475-P),21.25,0.0,14.50,14.95,0,744,13 Oct 475.00 (AAPL71319V475-P),9.34,0.0,5.95,6.20,0,624,
13 Oct 475.00 (AAPL71319J475-S),21.00,0.0,14.50,14.95,0,744,13 Oct 475.00 (AAPL71319V475-S),6.65,0.0,5.95,6.20,0,624,
13 Oct 475.00 (AAPL71319J475-X),14.95,0.0,14.50,14.95,0,744,13 Oct 475.00 (AAPL71319V475-X),7.70,+1.05,5.95,6.20,69,624,
13 Oct 475.00 (AAPL71319J475-Y),17.05,0.0,14.50,14.95,0,744,13 Oct 475.00 (AAPL71319V475-Y),9.84,0.0,5.95,6.20,0,624,
13 Oct 480.00 (AAPL1319J480),11.80,-0.65,11.70,11.85,2359,9029,13 Oct 480.00 (AAPL1319V480),8.10,-0.85,8.05,8.15,2304,7315,
13 Oct 480.00 (AAPL1319J480-4),11.65,-1.00,11.65,11.90,49,9029,13 Oct 480.00 (AAPL1319V480-4),8.10,-0.65,8.05,8.20,47,7315,
13 Oct 480.00 (AAPL1319J480-8),11.64,-0.70,11.70,11.90,287,9029,13 Oct 480.00 (AAPL1319V480-8),8.13,-0.98,8.00,8.35,153,7315,
13 Oct 480.00 (AAPL1319J480-A),11.25,-1.15,11.70,11.85,261,9029,13 Oct 480.00 (AAPL1319V480-A),8.50,-0.45,8.05,8.20,302,7315,
13 Oct 480.00 (AAPL1319J480-B),11.25,-1.31,11.65,11.90,50,9029,13 Oct 480.00 (AAPL1319V480-B),8.20,-0.70,8.00,8.20,68,7315,
13 Oct 480.00 (AAPL1319J480-E),11.48,-1.07,11.70,11.90,463,9029,13 Oct 480.00 (AAPL1319V480-E),8.25,-0.80,8.05,8.20,551,7315,
13 Oct 480.00 (AAPL1319J480-I),11.75,-0.65,11.65,11.90,356,9029,13 Oct 480.00 (AAPL1319V480-I),8.20,-0.70,8.00,8.15,236,7315,
13 Oct 480.00 (AAPL1319J480-J),13.75,0.0,11.70,11.90,0,9029,13 Oct 480.00 (AAPL1319V480-J),10.10,+1.20,7.85,8.25,21,7315,
13 Oct 480.00 (AAPL1319J480-O),11.80,-0.55,11.70,11.90,480,9029,13 Oct 480.00 (AAPL1319V480-O),8.10,-0.90,8.05,8.20,317,7315,
13 Oct 480.00 (AAPL1319J480-P),11.20,-2.00,11.70,11.85,68,9029,13 Oct 480.00 (AAPL1319V480-P),8.55,-0.60,8.05,8.15,217,7315,
13 Oct 480.00 (AAPL1319J480-S),11.40,-1.10,11.65,11.90,115,9029,13 Oct 480.00 (AAPL1319V480-S),8.20,-0.70,8.00,8.25,183,7315,
13 Oct 480.00 (AAPL1319J480-X),11.08,-1.37,11.70,11.90,206,9029,13 Oct 480.00 (AAPL1319V480-X),8.13,-0.94,8.00,8.20,148,7315,
13 Oct 480.00 (AAPL1319J480-Y),11.20,-1.10,11.65,11.85,24,9029,13 Oct 480.00 (AAPL1319V480-Y),9.95,+1.05,8.00,8.20,61,7315,
13 Oct 480.00 (AAPL71319J480),11.70,-1.20,11.65,11.90,106,843,13 Oct 480.00 (AAPL71319V480),9.00,-0.10,8.00,8.20,353,775,
13 Oct 480.00 (AAPL71319J480-4),11.70,-2.75,11.65,11.95,7,843,13 Oct 480.00 (AAPL71319V480-4),6.70,0.0,8.00,8.25,0,775,
13 Oct 480.00 (AAPL71319J480-8),10.81,-4.59,11.65,11.95,26,843,13 Oct 480.00 (AAPL71319V480-8),9.80,-1.50,8.00,8.25,27,775,
13 Oct 480.00 (AAPL71319J480-A),10.60,-2.00,11.65,11.90,2,843,13 Oct 480.00 (AAPL71319V480-A),9.00,+0.10,8.00,8.20,132,775,
13 Oct 480.00 (AAPL71319J480-B),10.22,-3.20,11.65,11.95,3,843,13 Oct 480.00 (AAPL71319V480-B),9.85,+1.37,8.00,8.20,11,775,
13 Oct 480.00 (AAPL71319J480-E),10.81,-1.74,11.65,11.95,34,843,13 Oct 480.00 (AAPL71319V480-E),9.80,+0.58,8.00,8.30,91,775,
13 Oct 480.00 (AAPL71319J480-I),6.40,0.0,11.60,11.95,0,843,13 Oct 480.00 (AAPL71319V480-I),11.00,0.0,8.00,8.30,0,775,
13 Oct 480.00 (AAPL71319J480-J),0.0,0.0,0.0,0.0,0,0,13 Oct 480.00 (AAPL71319V480-J),0.0,0.0,0.0,0.0,0,0,
13 Oct 480.00 (AAPL71319J480-O),10.55,-1.65,11.60,11.95,13,843,13 Oct 480.00 (AAPL71319V480-O),9.00,-0.10,8.00,8.35,19,775,
13 Oct 480.00 (AAPL71319J480-P),15.65,0.0,11.65,11.90,0,843,13 Oct 480.00 (AAPL71319V480-P),9.95,+3.45,8.00,8.20,10,775,
13 Oct 480.00 (AAPL71319J480-S),11.20,-1.70,11.65,11.90,21,843,13 Oct 480.00 (AAPL71319V480-S),10.10,+3.25,8.00,8.20,3,775,
13 Oct 480.00 (AAPL71319J480-X),11.70,0.0,11.65,11.95,0,843,13 Oct 480.00 (AAPL71319V480-X),9.80,+3.60,8.00,8.20,55,775,
13 Oct 480.00 (AAPL71319J480-Y),12.45,0.0,11.65,11.95,0,843,13 Oct 480.00 (AAPL71319V480-Y),9.85,-2.37,8.00,8.20,5,775,
13 Oct 485.00 (AAPL1319J485),9.25,-0.73,9.20,9.25,3408,8770,13 Oct 485.00 (AAPL1319V485),10.60,-0.80,10.45,10.60,937,4425,
13 Oct 485.00 (AAPL1319J485-4),9.25,-0.55,9.10,9.30,96,8770,13 Oct 485.00 (AAPL1319V485-4),12.50,+1.10,10.45,10.65,15,4425,
13 Oct 485.00 (AAPL1319J485-8),9.20,-0.85,9.10,9.30,476,8770,13 Oct 485.00 (AAPL1319V485-8),10.70,-0.76,10.45,10.70,96,4425,
13 Oct 485.00 (AAPL1319J485-A),9.25,-0.70,9.10,9.25,434,8770,13 Oct 485.00 (AAPL1319V485-A),10.65,-0.95,10.45,10.60,233,4425,
13 Oct 485.00 (AAPL1319J485-B),8.95,-1.05,9.10,9.35,212,8770,13 Oct 485.00 (AAPL1319V485-B),12.15,+0.50,10.35,10.60,12,4425,
13 Oct 485.00 (AAPL1319J485-E),9.25,-0.75,9.20,9.30,636,8770,13 Oct 485.00 (AAPL1319V485-E),10.60,-1.01,10.45,10.65,153,4425,
13 Oct 485.00 (AAPL1319J485-I),9.15,-0.80,9.15,9.30,375,8770,13 Oct 485.00 (AAPL1319V485-I),11.05,-0.55,10.45,10.65,23,4425,
13 Oct 485.00 (AAPL1319J485-J),8.75,-1.05,9.05,9.45,44,8770,13 Oct 485.00 (AAPL1319V485-J),11.65,0.0,10.30,10.60,0,4425,
13 Oct 485.00 (AAPL1319J485-O),8.98,-1.00,9.10,9.25,363,8770,13 Oct 485.00 (AAPL1319V485-O),10.70,-0.70,10.45,10.65,243,4425,
13 Oct 485.00 (AAPL1319J485-P),8.95,-0.85,9.15,9.25,202,8770,13 Oct 485.00 (AAPL1319V485-P),10.60,-0.80,10.45,10.60,62,4425,
13 Oct 485.00 (AAPL1319J485-S),9.05,-1.05,9.10,9.30,195,8770,13 Oct 485.00 (AAPL1319V485-S),12.10,+0.50,10.45,10.70,25,4425,
13 Oct 485.00 (AAPL1319J485-X),9.15,-0.65,9.10,9.30,315,8770,13 Oct 485.00 (AAPL1319V485-X),10.60,-1.05,10.45,10.65,65,4425,
13 Oct 485.00 (AAPL1319J485-Y),8.80,-1.30,9.10,9.30,60,8770,13 Oct 485.00 (AAPL1319V485-Y),11.40,-0.20,10.45,10.60,10,4425,
13 Oct 485.00 (AAPL71319J485),8.80,-1.30,9.10,9.35,114,1050,13 Oct 485.00 (AAPL71319V485),12.20,+1.05,10.40,10.60,198,859,
13 Oct 485.00 (AAPL71319J485-4),8.20,-6.35,9.05,9.35,8,1050,13 Oct 485.00 (AAPL71319V485-4),13.30,+2.35,10.40,10.65,1,859,
13 Oct 485.00 (AAPL71319J485-8),9.03,-0.92,9.10,9.35,10,1050,13 Oct 485.00 (AAPL71319V485-8),12.40,+2.35,10.40,10.70,11,859,
13 Oct 485.00 (AAPL71319J485-A),8.80,-1.20,9.10,9.35,15,1050,13 Oct 485.00 (AAPL71319V485-A),12.25,-0.25,10.40,10.60,37,859,
13 Oct 485.00 (AAPL71319J485-B),10.79,0.0,9.10,9.35,0,1050,13 Oct 485.00 (AAPL71319V485-B),12.61,0.0,10.40,10.70,0,859,
13 Oct 485.00 (AAPL71319J485-E),9.86,-0.09,9.05,9.35,32,1050,13 Oct 485.00 (AAPL71319V485-E),12.65,+0.06,10.40,10.70,98,859,
13 Oct 485.00 (AAPL71319J485-I),8.85,0.0,9.10,9.35,0,1050,13 Oct 485.00 (AAPL71319V485-I),22.50,0.0,10.40,10.70,0,859,
13 Oct 485.00 (AAPL71319J485-J),0.0,0.0,0.0,0.0,0,0,13 Oct 485.00 (AAPL71319V485-J),0.0,0.0,0.0,0.0,0,0,
13 Oct 485.00 (AAPL71319J485-O),8.75,-1.60,9.10,9.40,1,1050,13 Oct 485.00 (AAPL71319V485-O),12.20,+0.90,10.40,10.70,1,859,
13 Oct 485.00 (AAPL71319J485-P),10.35,0.0,9.10,9.35,0,1050,13 Oct 485.00 (AAPL71319V485-P),13.70,+2.55,10.40,10.65,2,859,
13 Oct 485.00 (AAPL71319J485-S),10.10,0.0,9.10,9.35,0,1050,13 Oct 485.00 (AAPL71319V485-S),12.40,-0.65,10.40,10.60,1,859,
13 Oct 485.00 (AAPL71319J485-X),8.50,-1.50,9.05,9.35,48,1050,13 Oct 485.00 (AAPL71319V485-X),12.50,+2.00,10.40,10.70,33,859,
13 Oct 485.00 (AAPL71319J485-Y),9.69,0.0,9.10,9.35,0,1050,13 Oct 485.00 (AAPL71319V485-Y),12.65,-0.25,10.40,10.70,14,859,
13 Oct 490.00 (AAPL1319J490),7.05,-0.95,7.00,7.10,2198,14540,13 Oct 490.00 (AAPL1319V490),13.86,-0.69,13.25,13.45,817,7475,
13 Oct 490.00 (AAPL1319J490-4),7.10,-0.65,6.95,7.15,42,14540,13 Oct 490.00 (AAPL1319V490-4),15.55,+1.30,13.25,13.50,1,7475,
13 Oct 490.00 (AAPL1319J490-8),7.00,-0.84,6.95,7.30,266,14540,13 Oct 490.00 (AAPL1319V490-8),14.13,-0.48,13.25,13.65,280,7475,
13 Oct 490.00 (AAPL1319J490-A),6.65,-1.35,6.95,7.10,200,14540,13 Oct 490.00 (AAPL1319V490-A),14.15,-0.20,13.25,13.45,148,7475,
13 Oct 490.00 (AAPL1319J490-B),6.30,-1.53,7.00,7.10,278,14540,13 Oct 490.00 (AAPL1319V490-B),15.80,+1.75,13.20,13.60,1,7475,
13 Oct 490.00 (AAPL1319J490-E),6.85,-1.05,6.95,7.15,386,14540,13 Oct 490.00 (AAPL1319V490-E),14.27,-0.28,13.25,13.50,97,7475,
13 Oct 490.00 (AAPL1319J490-I),7.00,-0.85,7.00,7.10,106,14540,13 Oct 490.00 (AAPL1319V490-I),15.80,+1.50,13.25,13.50,11,7475,
13 Oct 490.00 (AAPL1319J490-J),7.75,0.0,6.85,7.25,0,14540,13 Oct 490.00 (AAPL1319V490-J),11.60,0.0,13.25,13.70,0,7475,
13 Oct 490.00 (AAPL1319J490-O),7.05,-0.70,7.00,7.10,381,14540,13 Oct 490.00 (AAPL1319V490-O),14.15,-0.25,13.25,13.45,38,7475,
13 Oct 490.00 (AAPL1319J490-P),6.85,-0.85,6.95,7.10,52,14540,13 Oct 490.00 (AAPL1319V490-P),14.15,-0.30,13.25,13.50,118,7475,
13 Oct 490.00 (AAPL1319J490-S),6.70,-1.15,6.95,7.15,330,14540,13 Oct 490.00 (AAPL1319V490-S),15.40,+1.45,13.25,13.55,29,7475,
13 Oct 490.00 (AAPL1319J490-X),7.00,-0.85,6.95,7.15,146,14540,13 Oct 490.00 (AAPL1319V490-X),15.00,+0.95,13.25,13.45,55,7475,
13 Oct 490.00 (AAPL1319J490-Y),6.83,-0.77,7.00,7.10,11,14540,13 Oct 490.00 (AAPL1319V490-Y),13.86,-0.54,13.25,13.50,39,7475,
13 Oct 490.00 (AAPL71319J490),6.90,-0.85,6.95,7.15,372,1531,13 Oct 490.00 (AAPL71319V490),16.10,+2.20,13.15,13.60,98,652,
13 Oct 490.00 (AAPL71319J490-4),6.75,-1.65,6.95,7.15,3,1531,13 Oct 490.00 (AAPL71319V490-4),13.75,0.0,13.15,13.60,0,652,
13 Oct 490.00 (AAPL71319J490-8),6.64,-1.53,6.95,7.20,59,1531,13 Oct 490.00 (AAPL71319V490-8),15.63,+0.13,13.15,13.60,26,652,
13 Oct 490.00 (AAPL71319J490-A),6.40,-1.75,6.95,7.15,86,1531,13 Oct 490.00 (AAPL71319V490-A),14.15,0.0,13.15,13.60,0,652,
13 Oct 490.00 (AAPL71319J490-B),6.53,-1.25,6.95,7.20,27,1531,13 Oct 490.00 (AAPL71319V490-B),12.04,0.0,13.15,13.60,0,652,
13 Oct 490.00 (AAPL71319J490-E),6.90,-1.35,6.90,7.15,56,1531,13 Oct 490.00 (AAPL71319V490-E),15.55,+3.35,13.15,13.60,3,652,
13 Oct 490.00 (AAPL71319J490-I),10.50,0.0,6.95,7.20,0,1531,13 Oct 490.00 (AAPL71319V490-I),17.35,0.0,13.20,13.60,0,652,
13 Oct 490.00 (AAPL71319J490-J),0.0,0.0,0.0,0.0,0,0,13 Oct 490.00 (AAPL71319V490-J),0.0,0.0,0.0,0.0,0,0,
13 Oct 490.00 (AAPL71319J490-O),7.00,-1.25,6.90,7.20,23,1531,13 Oct 490.00 (AAPL71319V490-O),16.20,+2.30,13.25,13.65,2,652,
13 Oct 490.00 (AAPL71319J490-P),6.75,-1.00,6.95,7.15,2,1531,13 Oct 490.00 (AAPL71319V490-P),13.50,0.0,13.15,13.60,0,652,
13 Oct 490.00 (AAPL71319J490-S),6.90,-3.95,6.95,7.15,36,1531,13 Oct 490.00 (AAPL71319V490-S),14.65,+1.90,13.15,13.60,5,652,
13 Oct 490.00 (AAPL71319J490-X),6.60,-4.65,6.95,7.15,80,1531,13 Oct 490.00 (AAPL71319V490-X),16.10,-1.80,13.15,13.60,57,652,
13 Oct 490.00 (AAPL71319J490-Y),9.65,0.0,6.95,7.15,0,1531,13 Oct 490.00 (AAPL71319V490-Y),15.50,+5.15,13.15,13.60,5,652,
13 Oct 495.00 (AAPL1319J495),5.25,-0.85,5.20,5.35,4478,9411,13 Oct 495.00 (AAPL1319V495),16.70,-0.70,16.50,16.70,200,3128,
13 Oct 495.00 (AAPL1319J495-4),5.15,-0.85,5.20,5.35,11,9411,13 Oct 495.00 (AAPL1319V495-4),17.20,0.0,16.45,16.70,0,3128,
13 Oct 495.00 (AAPL1319J495-8),5.00,-0.91,5.20,5.35,232,9411,13 Oct 495.00 (AAPL1319V495-8),17.42,-0.03,16.40,17.00,65,3128,
13 Oct 495.00 (AAPL1319J495-A),5.20,-0.75,5.20,5.35,201,9411,13 Oct 495.00 (AAPL1319V495-A),16.70,-0.70,16.40,16.70,40,3128,
13 Oct 495.00 (AAPL1319J495-B),5.00,-1.00,5.20,5.35,106,9411,13 Oct 495.00 (AAPL1319V495-B),13.80,0.0,16.40,16.75,0,3128,
